instant,dteday,season,temp,atemp,hum
11305,21-04-12,2,0.5,0.4848,0.82
11306,21-04-12,2,0.5,0.4848,0.82
11307,21-04-12,2,0.5,0.4848,0.82
11308,21-04-12,2,0.52,0.5,0.81
11309,21-04-12,2,0.54,0.5152,0.77
11310,21-04-12,2,0.6,0.6061,0.64
11311,21-04-12,2,0.62,0.6061,0.61
11312,21-04-12,2,0.64,0.6212,0.57
11313,21-04-12,2,0.66,0.6212,0.54
11314,21-04-12,2,0.7,0.6364,0.45
11315,21-04-12,2,0.72,0.6515,0.39
11316,21-04-12,2,0.7,0.6364,0.42
11317,21-04-12,2,0.74,0.6515,0.3
11318,21-04-12,2,0.68,0.6364,0.47
11319,21-04-12,2,0.56,0.5303,0.73
11320,21-04-12,2,0.5,0.4848,0.82
11321,21-04-12,2,0.5,0.4848,0.82
11322,21-04-12,2,0.48,0.4697,0.82
11323,21-04-12,2,0.46,0.4545,0.82
11324,22-04-12,2,0.46,0.4545,0.82
11325,22-04-12,2,0.46,0.4545,0.82
11326,22-04-12,2,0.46,0.4545,0.72
11327,22-04-12,2,0.44,0.4394,0.82
11328,22-04-12,2,0.44,0.4394,0.77
11329,22-04-12,2,0.44,0.4394,0.77
11330,22-04-12,2,0.44,0.4394,0.72
11331,22-04-12,2,0.42,0.4242,0.77
11332,22-04-12,2,0.4,0.4091,0.82
11333,22-04-12,2,0.4,0.4091,0.82
11334,22-04-12,2,0.38,0.3939,0.82
11335,22-04-12,2,0.38,0.3939,0.87
11336,22-04-12,2,0.38,0.3939,0.87
11337,22-04-12,2,0.38,0.3939,0.82
11338,22-04-12,2,0.38,0.3939,0.87
11339,22-04-12,2,0.38,0.3939,0.87
11340,22-04-12,2,0.38,0.3939,0.87
11341,22-04-12,2,0.36,0.3182,0.93
11342,22-04-12,2,0.36,0.3182,0.93
11343,22-04-12,2,0.36,0.3182,0.87
11344,22-04-12,2,0.36,0.3333,0.93
11345,22-04-12,2,0.36,0.3333,0.87
11346,22-04-12,2,0.34,0.2879,0.87
11347,22-04-12,2,0.36,0.3182,0.81
11348,23-04-12,2,0.36,0.3333,0.81
11349,23-04-12,2,0.34,0.303,0.87
11350,23-04-12,2,0.32,0.303,0.87
11351,23-04-12,2,0.32,0.303,0.81
11352,23-04-12,2,0.3,0.2879,0.81
11353,23-04-12,2,0.3,0.2879,0.81
11354,23-04-12,2,0.3,0.2727,0.81
11355,23-04-12,2,0.3,0.2879,0.81
11356,23-04-12,2,0.3,0.2727,0.75
11357,23-04-12,2,0.3,0.2727,0.75
11358,23-04-12,2,0.32,0.303,0.7
11359,23-04-12,2,0.32,0.2879,0.7
11360,23-04-12,2,0.34,0.303,0.71
11361,23-04-12,2,0.34,0.303,0.66
11362,23-04-12,2,0.36,0.3182,0.62
11363,23-04-12,2,0.36,0.3333,0.62
11364,23-04-12,2,0.3,0.2727,0.81
11365,23-04-12,2,0.3,0.2727,0.82
11366,23-04-12,2,0.32,0.3333,0.81
11367,23-04-12,2,0.34,0.3182,0.76
11368,23-04-12,2,0.32,0.3182,0.76
11369,23-04-12,2,0.32,0.303,0.81
11370,23-04-12,2,0.32,0.3182,0.76
11371,23-04-12,2,0.32,0.3182,0.76
11372,24-04-12,2,0.32,0.3333,0.76
11373,24-04-12,2,0.32,0.3333,0.81
11374,24-04-12,2,0.32,0.3182,0.81
11375,24-04-12,2,0.32,0.303,0.81
11376,24-04-12,2,0.3,0.2879,0.7
11377,24-04-12,2,0.3,0.2879,0.7
11378,24-04-12,2,0.3,0.2879,0.7
11379,24-04-12,2,0.32,0.303,0.66
11380,24-04-12,2,0.34,0.3182,0.61
11381,24-04-12,2,0.4,0.4091,0.47
11382,24-04-12,2,0.42,0.4242,0.47
11383,24-04-12,2,0.46,0.4545,0.31
11384,24-04-12,2,0.48,0.4697,0.29
11385,24-04-12,2,0.5,0.4848,0.29
11386,24-04-12,2,0.5,0.4848,0.25
11387,24-04-12,2,0.5,0.4848,0.23
11388,24-04-12,2,0.5,0.4848,0.23
11389,24-04-12,2,0.52,0.5,0.22
11390,24-04-12,2,0.5,0.4848,0.18
11391,24-04-12,2,0.5,0.4848,0.18
11392,24-04-12,2,0.48,0.4697,0.21
11393,24-04-12,2,0.46,0.4545,0.28
11394,24-04-12,2,0.44,0.4394,0.35
11395,24-04-12,2,0.42,0.4242,0.38
11396,25-04-12,2,0.44,0.4394,0.38
11397,25-04-12,2,0.42,0.4242,0.41
11398,25-04-12,2,0.36,0.3788,0.62
11399,25-04-12,2,0.32,0.3333,0.7
11400,25-04-12,2,0.34,0.3485,0.66
11401,25-04-12,2,0.34,0.3636,0.66
11402,25-04-12,2,0.34,0.3636,0.66
11403,25-04-12,2,0.34,0.3636,0.71
11404,25-04-12,2,0.36,0.3636,0.76
11405,25-04-12,2,0.42,0.4242,0.54
11406,25-04-12,2,0.52,0.5,0.34
11407,25-04-12,2,0.52,0.5,0.32
11408,25-04-12,2,0.54,0.5152,0.28
11409,25-04-12,2,0.56,0.5303,0.26
11410,25-04-12,2,0.56,0.5303,0.22
11411,25-04-12,2,0.58,0.5455,0.19
11412,25-04-12,2,0.6,0.5909,0.2
11413,25-04-12,2,0.6,0.5909,0.2
11414,25-04-12,2,0.6,0.5909,0.2
11415,25-04-12,2,0.6,0.5909,0.2
11416,25-04-12,2,0.56,0.5303,0.22
11417,25-04-12,2,0.52,0.5,0.52
11418,25-04-12,2,0.5,0.4848,0.51
11419,25-04-12,2,0.5,0.4848,0.51
11420,26-04-12,2,0.48,0.4697,0.63
11421,26-04-12,2,0.48,0.4697,0.48
11422,26-04-12,2,0.48,0.4697,0.55
11423,26-04-12,2,0.48,0.4697,0.55
11424,26-04-12,2,0.48,0.4697,0.59
11425,26-04-12,2,0.48,0.4697,0.63
11426,26-04-12,2,0.48,0.4697,0.63
11427,26-04-12,2,0.46,0.4545,0.82
11428,26-04-12,2,0.46,0.4545,0.82
11429,26-04-12,2,0.46,0.4545,0.88
11430,26-04-12,2,0.46,0.4545,0.94
11431,26-04-12,2,0.46,0.4545,0.94
11432,26-04-12,2,0.52,0.5,0.83
11433,26-04-12,2,0.5,0.4848,0.82
11434,26-04-12,2,0.54,0.5152,0.77
11435,26-04-12,2,0.52,0.5,0.83
11436,26-04-12,2,0.52,0.5,0.83
11437,26-04-12,2,0.54,0.5152,0.77
11438,26-04-12,2,0.54,0.5152,0.77
11439,26-04-12,2,0.54,0.5152,0.77
11440,26-04-12,2,0.54,0.5152,0.77
11441,26-04-12,2,0.52,0.5,0.83
11442,26-04-12,2,0.52,0.5,0.83
11443,26-04-12,2,0.5,0.4848,0.88
11444,27-04-12,2,0.54,0.5152,0.68
11445,27-04-12,2,0.5,0.4848,0.59
11446,27-04-12,2,0.48,0.4697,0.59
11447,27-04-12,2,0.44,0.4394,0.47
11448,27-04-12,2,0.42,0.4242,0.44
11449,27-04-12,2,0.42,0.4242,0.44
11450,27-04-12,2,0.4,0.4091,0.43
11451,27-04-12,2,0.38,0.3939,0.5
11452,27-04-12,2,0.4,0.4091,0.5
11453,27-04-12,2,0.42,0.4242,0.44
11454,27-04-12,2,0.44,0.4394,0.38
11455,27-04-12,2,0.44,0.4394,0.38
11456,27-04-12,2,0.46,0.4545,0.36
11457,27-04-12,2,0.46,0.4545,0.33
11458,27-04-12,2,0.46,0.4545,0.33
11459,27-04-12,2,0.52,0.5,0.29
11460,27-04-12,2,0.52,0.5,0.29
11461,27-04-12,2,0.54,0.5152,0.24
11462,27-04-12,2,0.52,0.5,0.25
11463,27-04-12,2,0.5,0.4848,0.27
11464,27-04-12,2,0.46,0.4545,0.31
11465,27-04-12,2,0.44,0.4394,0.33
11466,27-04-12,2,0.42,0.4242,0.38
11467,27-04-12,2,0.4,0.4091,0.4
11468,28-04-12,2,0.38,0.3939,0.43
11469,28-04-12,2,0.36,0.3333,0.5
11470,28-04-12,2,0.36,0.3485,0.43
11471,28-04-12,2,0.34,0.3182,0.49
11472,28-04-12,2,0.34,0.3333,0.49
11473,28-04-12,2,0.34,0.3333,0.46
11474,28-04-12,2,0.34,0.3333,0.49
11475,28-04-12,2,0.34,0.3333,0.49
11476,28-04-12,2,0.38,0.3939,0.4
11477,28-04-12,2,0.38,0.3939,0.37
11478,28-04-12,2,0.38,0.3939,0.4
11479,28-04-12,2,0.38,0.3939,0.4
11480,28-04-12,2,0.38,0.3939,0.43
11481,28-04-12,2,0.4,0.4091,0.37
11482,28-04-12,2,0.42,0.4242,0.38
11483,28-04-12,2,0.42,0.4242,0.41
11484,28-04-12,2,0.44,0.4394,0.38
11485,28-04-12,2,0.42,0.4242,0.41
11486,28-04-12,2,0.4,0.4091,0.47
11487,28-04-12,2,0.36,0.3485,0.71
11488,28-04-12,2,0.38,0.3939,0.66
11489,28-04-12,2,0.36,0.3485,0.71
11490,28-04-12,2,0.36,0.3485,0.71
11491,28-04-12,2,0.38,0.3939,0.76
11492,29-04-12,2,0.36,0.3485,0.81
11493,29-04-12,2,0.36,0.3485,0.81
11494,29-04-12,2,0.36,0.3636,0.87
11495,29-04-12,2,0.36,0.3485,0.87
11496,29-04-12,2,0.36,0.3485,0.87
11497,29-04-12,2,0.34,0.3636,0.87
11498,29-04-12,2,0.34,0.3333,0.87
11499,29-04-12,2,0.34,0.3333,0.87
11500,29-04-12,2,0.38,0.3939,0.76
11501,29-04-12,2,0.4,0.4091,0.71
11502,29-04-12,2,0.42,0.4242,0.67
11503,29-04-12,2,0.46,0.4545,0.51
11504,29-04-12,2,0.48,0.4697,0.44
11505,29-04-12,2,0.5,0.4848,0.45
11506,29-04-12,2,0.54,0.5152,0.34
11507,29-04-12,2,0.56,0.5303,0.37
11508,29-04-12,2,0.6,0.6061,0.28
11509,29-04-12,2,0.62,0.6061,0.27
11510,29-04-12,2,0.6,0.6061,0.26
11511,29-04-12,2,0.56,0.5303,0.35
11512,29-04-12,2,0.56,0.5303,0.32
11513,29-04-12,2,0.52,0.5,0.48
11514,29-04-12,2,0.5,0.4848,0.45
11515,29-04-12,2,0.48,0.4697,0.59
11516,30-04-12,2,0.44,0.4394,0.72
11517,30-04-12,2,0.42,0.4242,0.77
11518,30-04-12,2,0.42,0.4242,0.71
11519,30-04-12,2,0.4,0.4091,0.76
11520,30-04-12,2,0.38,0.3939,0.62
11521,30-04-12,2,0.38,0.3939,0.62
11522,30-04-12,2,0.4,0.4091,0.47
11523,30-04-12,2,0.4,0.4091,0.5
11524,30-04-12,2,0.4,0.4091,0.43
11525,30-04-12,2,0.4,0.4091,0.43
11526,30-04-12,2,0.42,0.4242,0.41
11527,30-04-12,2,0.44,0.4394,0.44
11528,30-04-12,2,0.44,0.4394,0.47
11529,30-04-12,2,0.48,0.4697,0.51
11530,30-04-12,2,0.5,0.4848,0.55
11531,30-04-12,2,0.52,0.5,0.55
11532,30-04-12,2,0.56,0.5303,0.6
11533,30-04-12,2,0.56,0.5303,0.6
11534,30-04-12,2,0.56,0.5303,0.6
11535,30-04-12,2,0.54,0.5152,0.64
11536,30-04-12,2,0.52,0.5,0.59
11537,30-04-12,2,0.52,0.5,0.59
11538,30-04-12,2,0.52,0.5,0.55
11539,30-04-12,2,0.52,0.5,0.55
11540,01-05-12,2,0.5,0.4848,0.59
11541,01-05-12,2,0.5,0.4848,0.63
11542,01-05-12,2,0.5,0.4848,0.72
11543,01-05-12,2,0.5,0.4848,0.77
11544,01-05-12,2,0.52,0.5,0.72
11545,01-05-12,2,0.52,0.5,0.72
11546,01-05-12,2,0.52,0.5,0.77
11547,01-05-12,2,0.5,0.4848,0.94
11548,01-05-12,2,0.52,0.5,0.94
11549,01-05-12,2,0.54,0.5152,0.88
11550,01-05-12,2,0.62,0.5909,0.78
11551,01-05-12,2,0.66,0.6212,0.65
11552,01-05-12,2,0.7,0.6515,0.58
11553,01-05-12,2,0.72,0.6667,0.51
11554,01-05-12,2,0.74,0.6667,0.48
11555,01-05-12,2,0.74,0.6667,0.45
11556,01-05-12,2,0.74,0.6667,0.45
11557,01-05-12,2,0.74,0.6667,0.48
11558,01-05-12,2,0.7,0.6515,0.54
11559,01-05-12,2,0.7,0.6515,0.54
11560,01-05-12,2,0.66,0.6212,0.61
11561,01-05-12,2,0.64,0.6061,0.65
11562,01-05-12,2,0.64,0.6061,0.65
11563,01-05-12,2,0.6,0.5758,0.78
11564,02-05-12,2,0.6,0.5758,0.78
11565,02-05-12,2,0.56,0.5303,0.83
11566,02-05-12,2,0.56,0.5303,0.83
11567,02-05-12,2,0.56,0.5303,0.83
11568,02-05-12,2,0.54,0.5152,0.88
11569,02-05-12,2,0.54,0.5152,0.9
11570,02-05-12,2,0.56,0.5303,0.84
11571,02-05-12,2,0.54,0.5152,0.88
11572,02-05-12,2,0.56,0.5303,0.88
11573,02-05-12,2,0.56,0.5303,0.88
11574,02-05-12,2,0.58,0.5455,0.83
11575,02-05-12,2,0.58,0.5455,0.81
11576,02-05-12,2,0.58,0.5455,0.83
11577,02-05-12,2,0.58,0.5455,0.78
11578,02-05-12,2,0.62,0.6061,0.69
11579,02-05-12,2,0.64,0.6061,0.65
11580,02-05-12,2,0.64,0.6061,0.65
11581,02-05-12,2,0.6,0.5909,0.73
11582,02-05-12,2,0.56,0.5303,0.73
11583,02-05-12,2,0.54,0.5152,0.77
11584,02-05-12,2,0.52,0.5,0.77
11585,02-05-12,2,0.52,0.5,0.77
11586,02-05-12,2,0.5,0.4848,0.82
11587,02-05-12,2,0.5,0.4848,0.77
11588,03-05-12,2,0.48,0.4697,0.82
11589,03-05-12,2,0.46,0.4545,0.88
11590,03-05-12,2,0.46,0.4545,0.88
11591,03-05-12,2,0.46,0.4545,0.88
11592,03-05-12,2,0.46,0.4545,0.88
11593,03-05-12,2,0.46,0.4545,0.88
11594,03-05-12,2,0.46,0.4545,0.88
11595,03-05-12,2,0.44,0.4394,0.94
11596,03-05-12,2,0.46,0.4545,0.88
11597,03-05-12,2,0.48,0.4697,0.88
11598,03-05-12,2,0.52,0.5,0.77
11599,03-05-12,2,0.54,0.5152,0.77
11600,03-05-12,2,0.56,0.5303,0.73
11601,03-05-12,2,0.6,0.5909,0.69
11602,03-05-12,2,0.64,0.6061,0.65
11603,03-05-12,2,0.66,0.6212,0.61
11604,03-05-12,2,0.68,0.6364,0.57
11605,03-05-12,2,0.72,0.6667,0.54
11606,03-05-12,2,0.72,0.6667,0.58
11607,03-05-12,2,0.7,0.6515,0.61
11608,03-05-12,2,0.64,0.6061,0.73
11609,03-05-12,2,0.62,0.5909,0.78
11610,03-05-12,2,0.62,0.5909,0.78
11611,03-05-12,2,0.6,0.5606,0.83
11612,04-05-12,2,0.6,0.5758,0.78
11613,04-05-12,2,0.6,0.5758,0.78
11614,04-05-12,2,0.58,0.5455,0.83
11615,04-05-12,2,0.56,0.5303,0.88
11616,04-05-12,2,0.56,0.5303,0.88
11617,04-05-12,2,0.56,0.5303,0.88
11618,04-05-12,2,0.54,0.5152,0.94
11619,04-05-12,2,0.56,0.5303,0.88
11620,04-05-12,2,0.56,0.5303,0.88
11621,04-05-12,2,0.6,0.5758,0.78
11622,04-05-12,2,0.62,0.5909,0.73
11623,04-05-12,2,0.7,0.6515,0.61
11624,04-05-12,2,0.62,0.5909,0.78
11625,04-05-12,2,0.64,0.6061,0.73
11626,04-05-12,2,0.66,0.6212,0.74
11627,04-05-12,2,0.72,0.6818,0.62
11628,04-05-12,2,0.76,0.6818,0.48
11629,04-05-12,2,0.7,0.6515,0.54
11630,04-05-12,2,0.7,0.6515,0.54
11631,04-05-12,2,0.7,0.6515,0.51
11632,04-05-12,2,0.68,0.6364,0.51
11633,04-05-12,2,0.64,0.6061,0.69
11634,04-05-12,2,0.6,0.5606,0.83
11635,04-05-12,2,0.6,0.5606,0.83
11636,05-05-12,2,0.6,0.5606,0.83
11637,05-05-12,2,0.6,0.5606,0.83
11638,05-05-12,2,0.58,0.5455,0.88
11639,05-05-12,2,0.58,0.5455,0.83
11640,05-05-12,2,0.56,0.5303,0.88
11641,05-05-12,2,0.56,0.5303,0.88
11642,05-05-12,2,0.54,0.5152,0.94
11643,05-05-12,2,0.56,0.5303,0.88
11644,05-05-12,2,0.58,0.5455,0.83
11645,05-05-12,2,0.62,0.5909,0.78
11646,05-05-12,2,0.66,0.6212,0.65
11647,05-05-12,2,0.7,0.6515,0.58
11648,05-05-12,2,0.72,0.6667,0.58
11649,05-05-12,2,0.74,0.6818,0.55
11650,05-05-12,2,0.7,0.6515,0.61
11651,05-05-12,2,0.66,0.6212,0.74
11652,05-05-12,2,0.68,0.6364,0.65
11653,05-05-12,2,0.68,0.6364,0.65
11654,05-05-12,2,0.66,0.6212,0.69
11655,05-05-12,2,0.62,0.5909,0.73
11656,05-05-12,2,0.6,0.5758,0.78
11657,05-05-12,2,0.58,0.5455,0.78
11658,05-05-12,2,0.58,0.5455,0.78
11659,05-05-12,2,0.56,0.5303,0.83
11660,06-05-12,2,0.56,0.5303,0.83
11661,06-05-12,2,0.54,0.5152,0.83
11662,06-05-12,2,0.54,0.5152,0.83
11663,06-05-12,2,0.54,0.5152,0.83
11664,06-05-12,2,0.52,0.5,0.83
11665,06-05-12,2,0.52,0.5,0.83
11666,06-05-12,2,0.52,0.5,0.83
11667,06-05-12,2,0.52,0.5,0.83
11668,06-05-12,2,0.5,0.4848,0.88
11669,06-05-12,2,0.52,0.5,0.83
11670,06-05-12,2,0.54,0.5152,0.77
11671,06-05-12,2,0.56,0.5303,0.73
11672,06-05-12,2,0.6,0.6061,0.64
11673,06-05-12,2,0.6,0.6061,0.64
11674,06-05-12,2,0.6,0.6061,0.64
11675,06-05-12,2,0.62,0.6061,0.61
11676,06-05-12,2,0.62,0.6061,0.61
11677,06-05-12,2,0.62,0.6061,0.65
11678,06-05-12,2,0.62,0.6061,0.61
11679,06-05-12,2,0.6,0.6061,0.64
11680,06-05-12,2,0.6,0.6061,0.64
11681,06-05-12,2,0.56,0.5303,0.73
11682,06-05-12,2,0.56,0.5303,0.73
11683,06-05-12,2,0.52,0.5,0.77
11684,07-05-12,2,0.52,0.5,0.77
11685,07-05-12,2,0.52,0.5,0.77
11686,07-05-12,2,0.5,0.4848,0.77
11687,07-05-12,2,0.5,0.4848,0.77
11688,07-05-12,2,0.46,0.4545,0.88
11689,07-05-12,2,0.46,0.4545,0.88
11690,07-05-12,2,0.46,0.4545,0.88
11691,07-05-12,2,0.48,0.4697,0.82
11692,07-05-12,2,0.5,0.4848,0.82
11693,07-05-12,2,0.5,0.4848,0.82
11694,07-05-12,2,0.52,0.5,0.77
11695,07-05-12,2,0.54,0.5152,0.73
11696,07-05-12,2,0.56,0.5303,0.68
11697,07-05-12,2,0.6,0.6212,0.53
11698,07-05-12,2,0.62,0.6212,0.5
11699,07-05-12,2,0.62,0.6212,0.53
11700,07-05-12,2,0.6,0.6212,0.53
11701,07-05-12,2,0.6,0.6212,0.53
11702,07-05-12,2,0.6,0.6212,0.53
11703,07-05-12,2,0.58,0.5455,0.56
11704,07-05-12,2,0.54,0.5152,0.52
11705,07-05-12,2,0.54,0.5152,0.45
11706,07-05-12,2,0.54,0.5152,0.45
11707,07-05-12,2,0.54,0.5152,0.45
11708,08-05-12,2,0.52,0.5,0.52
11709,08-05-12,2,0.52,0.5,0.59
11710,08-05-12,2,0.52,0.5,0.63
11711,08-05-12,2,0.52,0.5,0.68
11712,08-05-12,2,0.52,0.5,0.68
11713,08-05-12,2,0.52,0.5,0.72
11714,08-05-12,2,0.5,0.4848,0.77
11715,08-05-12,2,0.52,0.5,0.72
11716,08-05-12,2,0.54,0.5152,0.73
11717,08-05-12,2,0.56,0.5303,0.68
11718,08-05-12,2,0.58,0.5455,0.68
11719,08-05-12,2,0.6,0.6061,0.64
11720,08-05-12,2,0.62,0.6061,0.65
11721,08-05-12,2,0.64,0.6061,0.65
11722,08-05-12,2,0.62,0.6061,0.69
11723,08-05-12,2,0.62,0.5909,0.73
11724,08-05-12,2,0.64,0.6061,0.73
11725,08-05-12,2,0.64,0.6061,0.69
11726,08-05-12,2,0.64,0.6061,0.69
11727,08-05-12,2,0.64,0.6061,0.69
11728,08-05-12,2,0.64,0.6061,0.69
11729,08-05-12,2,0.64,0.6061,0.65
11730,08-05-12,2,0.6,0.5758,0.78
11731,08-05-12,2,0.6,0.5758,0.78
11732,09-05-12,2,0.58,0.5455,0.83
11733,09-05-12,2,0.6,0.5758,0.78
11734,09-05-12,2,0.56,0.5303,0.88
11735,09-05-12,2,0.56,0.5303,0.88
11736,09-05-12,2,0.56,0.5303,0.88
11737,09-05-12,2,0.56,0.5303,0.88
11738,09-05-12,2,0.56,0.5303,0.88
11739,09-05-12,2,0.56,0.5303,0.94
11740,09-05-12,2,0.6,0.5606,0.83
11741,09-05-12,2,0.6,0.5606,0.83
11742,09-05-12,2,0.62,0.6061,0.65
11743,09-05-12,2,0.62,0.6212,0.59
11744,09-05-12,2,0.62,0.6212,0.57
11745,09-05-12,2,0.64,0.6212,0.53
11746,09-05-12,2,0.64,0.6212,0.53
11747,09-05-12,2,0.64,0.6212,0.53
11748,09-05-12,2,0.66,0.6212,0.5
11749,09-05-12,2,0.64,0.6212,0.53
11750,09-05-12,2,0.52,0.5,0.77
11751,09-05-12,2,0.5,0.4848,0.77
11752,09-05-12,2,0.5,0.4848,0.82
11753,09-05-12,2,0.5,0.4848,0.82
11754,09-05-12,2,0.48,0.4697,0.82
11755,09-05-12,2,0.48,0.4697,0.82
11756,10-05-12,2,0.5,0.4848,0.77
11757,10-05-12,2,0.48,0.4697,0.88
11758,10-05-12,2,0.48,0.4697,0.88
11759,10-05-12,2,0.46,0.4545,0.88
11760,10-05-12,2,0.46,0.4545,0.77
11761,10-05-12,2,0.46,0.4545,0.72
11762,10-05-12,2,0.44,0.4394,0.72
11763,10-05-12,2,0.44,0.4394,0.72
11764,10-05-12,2,0.46,0.4545,0.67
11765,10-05-12,2,0.5,0.4848,0.59
11766,10-05-12,2,0.5,0.4848,0.51
11767,10-05-12,2,0.52,0.5,0.48
11768,10-05-12,2,0.52,0.5,0.48
11769,10-05-12,2,0.54,0.5152,0.39
11770,10-05-12,2,0.56,0.5303,0.37
11771,10-05-12,2,0.54,0.5152,0.37
11772,10-05-12,2,0.58,0.5455,0.3
11773,10-05-12,2,0.6,0.6212,0.31
11774,10-05-12,2,0.56,0.5303,0.35
11775,10-05-12,2,0.54,0.5152,0.37
11776,10-05-12,2,0.52,0.5,0.4
11777,10-05-12,2,0.5,0.4848,0.42
11778,10-05-12,2,0.5,0.4848,0.42
11779,10-05-12,2,0.48,0.4697,0.48
11780,11-05-12,2,0.46,0.4545,0.55
11781,11-05-12,2,0.46,0.4545,0.51
11782,11-05-12,2,0.46,0.4545,0.44
11783,11-05-12,2,0.46,0.4545,0.41
11784,11-05-12,2,0.42,0.4242,0.5
11785,11-05-12,2,0.42,0.4242,0.47
11786,11-05-12,2,0.42,0.4242,0.5
11787,11-05-12,2,0.42,0.4242,0.5
11788,11-05-12,2,0.46,0.4545,0.44
11789,11-05-12,2,0.48,0.4697,0.41
11790,11-05-12,2,0.52,0.5,0.36
11791,11-05-12,2,0.56,0.5303,0.35
11792,11-05-12,2,0.56,0.5303,0.28
11793,11-05-12,2,0.6,0.6061,0.26
11794,11-05-12,2,0.62,0.6061,0.23
11795,11-05-12,2,0.62,0.6061,0.25
11796,11-05-12,2,0.62,0.6061,0.25
11797,11-05-12,2,0.64,0.6061,0.23
11798,11-05-12,2,0.64,0.6061,0.23
11799,11-05-12,2,0.64,0.6061,0.23
11800,11-05-12,2,0.62,0.6061,0.25
11801,11-05-12,2,0.6,0.6061,0.28
11802,11-05-12,2,0.56,0.5303,0.35
11803,11-05-12,2,0.54,0.5152,0.37
11804,12-05-12,2,0.52,0.5,0.42
11805,12-05-12,2,0.5,0.4848,0.48
11806,12-05-12,2,0.46,0.4545,0.59
11807,12-05-12,2,0.48,0.4697,0.59
11808,12-05-12,2,0.44,0.4394,0.67
11809,12-05-12,2,0.42,0.4242,0.67
11810,12-05-12,2,0.42,0.4242,0.67
11811,12-05-12,2,0.42,0.4242,0.71
11812,12-05-12,2,0.52,0.5,0.48
11813,12-05-12,2,0.54,0.5152,0.49
11814,12-05-12,2,0.56,0.5303,0.49
11815,12-05-12,2,0.62,0.6212,0.41
11816,12-05-12,2,0.64,0.6212,0.36
11817,12-05-12,2,0.64,0.6212,0.36
11818,12-05-12,2,0.66,0.6212,0.36
11819,12-05-12,2,0.68,0.6212,0.24
11820,12-05-12,2,0.7,0.6364,0.21
11821,12-05-12,2,0.66,0.6212,0.36
11822,12-05-12,2,0.66,0.6212,0.31
11823,12-05-12,2,0.64,0.6212,0.36
11824,12-05-12,2,0.62,0.6212,0.46
11825,12-05-12,2,0.6,0.6061,0.6
11826,12-05-12,2,0.56,0.5303,0.68
11827,12-05-12,2,0.58,0.5455,0.56
11828,13-05-12,2,0.56,0.5303,0.64
11829,13-05-12,2,0.54,0.5152,0.68
11830,13-05-12,2,0.54,0.5152,0.68
11831,13-05-12,2,0.54,0.5152,0.64
11832,13-05-12,2,0.54,0.5152,0.68
11833,13-05-12,2,0.52,0.5,0.72
11834,13-05-12,2,0.52,0.5,0.68
11835,13-05-12,2,0.52,0.5,0.68
11836,13-05-12,2,0.56,0.5303,0.64
11837,13-05-12,2,0.6,0.6212,0.56
11838,13-05-12,2,0.6,0.6061,0.6
11839,13-05-12,2,0.62,0.6212,0.57
11840,13-05-12,2,0.64,0.6212,0.57
11841,13-05-12,2,0.68,0.6364,0.54
11842,13-05-12,2,0.7,0.6515,0.48
11843,13-05-12,2,0.72,0.6515,0.45
11844,13-05-12,2,0.72,0.6515,0.42
11845,13-05-12,2,0.7,0.6364,0.45
11846,13-05-12,2,0.68,0.6364,0.44
11847,13-05-12,2,0.66,0.6212,0.5
11848,13-05-12,2,0.66,0.6212,0.5
11849,13-05-12,2,0.64,0.6212,0.53
11850,13-05-12,2,0.62,0.6061,0.61
11851,13-05-12,2,0.62,0.6212,0.57
11852,14-05-12,2,0.6,0.6212,0.56
11853,14-05-12,2,0.6,0.6061,0.6
11854,14-05-12,2,0.6,0.6061,0.6
11855,14-05-12,2,0.58,0.5455,0.68
11856,14-05-12,2,0.54,0.5152,0.77
11857,14-05-12,2,0.54,0.5152,0.77
11858,14-05-12,2,0.52,0.5,0.94
11859,14-05-12,2,0.52,0.5,0.94
11860,14-05-12,2,0.54,0.5152,0.88
11861,14-05-12,2,0.54,0.5152,0.88
11862,14-05-12,2,0.54,0.5152,0.88
11863,14-05-12,2,0.56,0.5303,0.83
11864,14-05-12,2,0.56,0.5303,0.88
11865,14-05-12,2,0.62,0.5909,0.73
11866,14-05-12,2,0.62,0.5909,0.73
11867,14-05-12,2,0.62,0.5909,0.73
11868,14-05-12,2,0.62,0.6061,0.69
11869,14-05-12,2,0.56,0.5303,0.88
11870,14-05-12,2,0.58,0.5455,0.83
11871,14-05-12,2,0.58,0.5455,0.88
11872,14-05-12,2,0.58,0.5455,0.88
11873,14-05-12,2,0.58,0.5455,0.83
11874,14-05-12,2,0.58,0.5455,0.78
11875,14-05-12,2,0.58,0.5455,0.78
11876,15-05-12,2,0.56,0.5303,0.88
11877,15-05-12,2,0.56,0.5303,0.88
11878,15-05-12,2,0.56,0.5303,0.88
11879,15-05-12,2,0.58,0.5455,0.83
11880,15-05-12,2,0.56,0.5303,0.94
11881,15-05-12,2,0.56,0.5303,0.94
11882,15-05-12,2,0.56,0.5303,0.94
11883,15-05-12,2,0.56,0.5303,0.94
11884,15-05-12,2,0.58,0.5455,0.88
11885,15-05-12,2,0.58,0.5455,0.88
11886,15-05-12,2,0.62,0.5909,0.78
11887,15-05-12,2,0.64,0.5909,0.78
11888,15-05-12,2,0.64,0.6061,0.73
11889,15-05-12,2,0.64,0.6061,0.73
